"initial","final","env1","env2","interval","prevalence1"
1,1,-0.794384435634327,0.396914164064912,8,0.464
1,1,-1.00220251600568,0.0764919311307526,5,0.562
0,0,-0.909851042380717,0.423563454107157,10,0.534
1,1,-0.850209652495343,-0.178647425605253,6,0.872
0,0,-0.9219537755415,0.107083423841979,5,0.73
1,0,-0.903799679699671,-0.0126018491880842,10,0.756
0,1,-0.913776246320492,0.30545506214474,8,0.452
1,1,-0.871144101669423,0.378937719894392,5,0.484
0,0,-0.68622308089062,0.5978088120758,7,0.312
0,0,-0.644517721116895,0.548610122767008,5,0.412
0,0,-0.983448736481343,0.30640119078527,5,0.428
0,0,-0.964422369920096,0.316966293938127,5,0.652
0,0,-0.917865010930995,0.176781567029417,2,0.276
1,1,-0.849828031293561,-0.0326282387464541,8,0.902
0,0,-0.788387583211863,0.451158872789981,4,0.664
1,1,-0.903963227372578,0.156439801257537,6,0.672
1,1,-0.872179925260877,0.0208280294448291,8,0.49
1,1,-0.762110486604554,0.446743605800723,5,0.498
1,1,-0.878013223511523,0.201538599790579,5,0.624
1,1,-0.883192328470973,0.573524843634914,6,0.528
1,0,-0.940598523500529,0.428609473523459,5,0.496
0,1,-0.915902406361544,0.483327246568805,5,0.686
1,1,-0.690093779770943,-0.132444810324866,7,0.416
1,1,-0.705794624125249,0.0219318461921493,5,0.696
1,1,-0.698816470067949,0.414890608235432,5,0.524
1,1,-0.689221514250653,0.413471415274602,5,0.686
1,1,-0.913122051729511,0.234337725996425,8,0.364
0,0,-0.950357033489643,0.359542082763042,4,0.456
0,0,-0.930349362693998,0.334627361895113,5,0.57
1,1,-0.847919944781382,0.560909795094206,5,0.702
1,1,-0.854952609097263,0.493103909187852,5,0.364
1,1,-0.831128763977477,0.541671846069623,5,0.468
0,1,-0.767235069607384,0.28054034127681,9,0.526
1,1,-0.746845784108866,0.265086906814443,7,0.362
1,1,-0.934656189135337,0.644484491676463,5,0.72
1,0,-0.816954396631607,0.135151906845056,12,0.564
0,1,-0.946704404238848,-0.158463347940092,5,0.83
1,1,-0.936891381391588,-0.076150156211922,5,0.85
1,1,-0.884773306639514,0.145717009997914,5,0.56
1,1,-0.802343891326462,0.529056797528915,5,0.488
1,1,-0.76341888618477,0.499726809671752,5,0.62
1,1,-0.753932970381366,0.46566617861182,2,0.408
0,0,-0.844648939331933,0.0282393704624906,4,0.406
0,0,-0.828402930002281,0.114021700539365,5,0.542
0,0,-1.00416512577426,0.262721585213058,7,0.344
1,1,-0.643154817777008,0.2409606264803,1,0.722
0,1,-0.968129513328819,-0.0313667338923901,3,0.752
1,1,-0.951174783552224,-0.136860077314125,5,0.694
1,1,-0.943215330459653,-0.0312090457856227,5,0.708
1,1,-0.927569006762183,-0.000617553074372225,3,0.98
1,1,-0.906034866756794,0.145717009997914,5,0.434
1,1,-0.933511334628465,0.33510042621539,1,0.624
1,1,-0.658419515073568,0.22960708279368,5,0.714
1,1,-0.96780241018431,-0.0599082812157428,5,0.74
1,1,-0.964095265475806,-0.108003153777236,5,0.584
1,1,-0.957226150132615,0.0116821192528014,5,0.56
1,1,-0.939562705108203,0.093995310980971,5,0.754
1,1,-0.837943369062087,0.422301949253094,4,0.52
1,1,-0.82736710771061,0.363326597325256,2,0.438
1,1,-0.888589491361909,0.292524637390474,5,0.638
0,0,-0.900637703865856,0.0638768825900206,5,0.336
1,1,-0.801471616707699,-0.185585702302638,6,0.836
0,0,-0.900201567206366,0.437124631288443,5,0.34
0,0,-0.898293479394405,0.47670434608493,7,0.528
1,1,-0.847265741091928,-0.0468201683547591,5,0.822
1,0,-0.822733179424544,0.0627730658427003,5,0.62
0,0,-0.839851454274483,0.188765863143105,1,0.17
0,0,-0.878013223511523,0.239856809733002,5,0.586
1,1,-0.968129513328819,-0.0313667338923901,3,0.752
1,1,-0.951174783552224,-0.136860077314125,5,0.694
1,1,-0.943215330459653,-0.0312090457856227,5,0.708
1,1,-0.927569006762183,-0.000617553074372225,3,0.98
1,1,-0.906034866756794,0.145717009997914,5,0.434
0,0,-0.768488952430108,0.564221245336145,3,0.09
0,0,-0.745155759427522,0.434916997793825,8,0.542
0,0,-0.697180967343224,0.310816457774527,5,0.346
1,1,-0.868418262495099,0.187662046395785,4,0.71
0,0,-0.717515729585341,0.547663994126479,5,0.542
0,0,-0.900201567206366,0.437124631288443,5,0.34
1,1,-0.746845784108866,0.265086906814443,7,0.362
1,1,-0.710374036953607,0.236229983277555,5,0.506
0,0,-0.930512914266252,-0.0465047921412243,5,0.64
0,0,-0.923480246051025,0.0555194129318041,5,0.706
0,0,-0.902109653718545,0.107083423841979,5,0.762
1,1,-0.690093779770943,-0.132444810324866,7,0.416
1,1,-0.702196514231508,0.282274910451176,5,0.788
1,1,-0.701542309242272,0.43901688856955,5,0.466
1,1,-0.698816470067949,0.414890608235432,5,0.524
0,0,-0.899928983418912,0.356861384948148,2,0.668
0,0,-0.776175825634572,0.338569564564118,5,0.506
1,1,-0.793403141798185,0.644957555996739,12,0.472
1,1,-0.770669633127998,0.557440656745525,7,0.568
1,1,-0.731962695016268,0.499726809671752,5,0.518
1,1,-0.936182660944644,-0.192839355213558,5,0.716
1,1,-0.928059657579601,-0.093338159848655,5,0.85
1,1,-0.908651671116354,0.014205128960953,2,0.776
1,1,-0.88586364178933,0.136255723592377,4,0.622
0,0,-0.845194104307277,0.0132590003203991,7,0.592
1,1,-0.847919944781382,0.560909795094206,5,0.702
0,0,-0.967911444999073,0.0211434056583381,5,0.534
0,0,-0.939181083906421,0.14682082674521,5,0.796
0,0,-0.713099878727494,0.450212744149428,5,0.412
0,0,-0.898293479394405,0.47670434608493,7,0.528
1,1,-0.908760699432208,0.338727252670861,4,0.698
0,0,-0.767180543751419,0.756758423688839,4,0.044
1,1,-0.756876868786961,0.446743605800723,5,0.546
0,0,-0.911432023148823,0.224245687163868,3,0.378
1,1,-0.958970687672104,-0.131025617364035,5,0.64
1,1,-0.951174783552224,-0.136860077314125,5,0.694
1,1,-0.943215330459653,-0.0312090457856227,5,0.708
1,1,-0.927569006762183,-0.000617553074372225,3,0.98
1,1,-0.906034866756794,0.145717009997914,5,0.434
1,1,-0.97189117219525,0.391395080328356,8,0.7
1,1,-0.946704404238848,-0.0599082812157428,5,0.742
1,1,-0.943215330459653,-0.108003153777236,5,0.632
1,1,-0.88586364178933,0.223614934736848,4,0.636
1,1,-0.934928771623009,0.323431506315259,5,0.578
1,1,-0.939181083906421,0.222826494203036,5,0.506
1,1,-0.799181911593302,0.530318302382979,5,0.638
0,1,-0.87021732459077,0.549871627621096,9,0.764
1,1,-0.837997888419142,0.478911979579571,5,0.38
1,1,-0.887117537609875,0.225349503911188,4,0.494
1,1,-0.638793474578178,0.257517877690013,5,0.664
1,1,-0.896167316753789,0.22960708279368,5,0.518
1,1,-0.884773306639514,0.0657691398711283,5,0.772
0,1,-0.825677089528176,0.590555159164903,9,0.592
1,1,-0.756168150939579,0.442012962597978,5,0.508
1,1,-0.978324154778296,-0.0843499377633958,5,0.536
1,1,-0.829547780609808,-0.0315244219991339,10,0.608
1,1,-0.918737284249977,0.156912865577791,4,0.648
1,1,-0.829547780609808,0.0334430779855364,10,0.708
0,0,-0.800217736484539,0.714971075397712,9,0.326
1,1,-0.725747778163404,0.431763235658631,5,0.54
1,0,-0.938363333843841,0.3808299771755,7,0.538
0,1,-1.12993540033631,0.386506749018822,5,0.784
1,1,-1.12720956051209,0.427821032989649,7,0.822
1,1,-1.10785609405579,0.40479856940285,7,0.648
0,0,-0.973145057617539,-0.0592775287887238,12,0.596
0,0,-0.877413545678034,0.508872719863755,7,0.478
1,1,-0.978324154778296,0.217149722359715,5,0.5
1,1,-0.951229297710151,0.325796827916643,5,0.75
1,1,-0.605592722474112,0.303878181077142,4,0.576
0,0,-0.902654822593235,0.171735547613139,7,0.696
1,1,-0.605592722474112,0.303878181077142,4,0.576
1,1,-0.93999883916813,0.525429971073444,4,0.596
1,0,-0.847919944781382,0.622092780516685,5,0.612
1,1,-0.951174783552224,-0.136860077314125,5,0.694
1,1,-0.943215330459653,-0.0312090457856227,5,0.708
1,1,-0.906034866756794,0.145717009997914,5,0.434
0,0,-0.782445256645363,0.5809361846526,8,0.5
1,1,-0.805451350402785,0.61751982542066,3,0.374
1,1,-0.776720988010351,0.572421026887617,5,0.346
1,1,-0.978324154778296,-0.0843499377633958,5,0.536
1,1,-0.951229297710151,0.0388044736153475,5,0.726
0,0,-0.947849260045501,0.444220596092596,2,0.746
0,0,-0.928005138222546,0.389029758726949,5,0.66
0,0,-0.903363546939526,0.34550784126148,4,0.596
0,1,-0.876595791716108,0.436651566968166,7,0.6
0,0,-0.743956392062506,0.447374358227765,5,0.506
0,0,-0.798800300789777,0.508399655543477,2,0.38
0,0,-0.748699353863554,0.380514600961989,5,0.468
0,0,-0.693146715590865,0.420252003865219,8,0.46
0,0,-0.662508266686251,0.349134667716951,2,0.542
1,1,-0.787624349906773,0.400698678627127,7,0.474
1,1,-0.743956392062506,0.251368041526414,5,0.418
0,0,-0.745155759427522,0.434916997793825,8,0.542
1,1,-0.705794624125249,0.0933645585539272,5,0.584
1,1,-0.702196514231508,0.358911330335998,5,0.814
1,1,-0.701542309242272,0.518176318162549,5,0.518
1,1,-0.698816470067949,0.506349710155628,5,0.49
1,1,-0.689221514250653,0.498465304817688,5,0.618
1,0,-0.644463205659186,0.349134667716951,2,0.508
0,1,-0.896876038500515,0.623038909157239,9,0.596
0,0,-0.847592835137963,0.651580456480592,5,0.612
0,0,-0.798800300789777,0.508399655543477,2,0.38
0,0,-0.748699353863554,0.380514600961989,5,0.468
0,0,-0.846338957514367,0.550187003834606,7,0.64
0,0,-0.820225407280184,0.545771736845348,3,0.624
0,0,-0.93999883916813,0.525429971073444,4,0.596
0,0,-1.08670357200273,0.495153854575726,10,0.54
1,1,-0.951229297710151,0.325796827916643,5,0.75
1,1,-0.888589491361909,0.0449543097789472,5,0.642
1,1,-0.938363333843841,0.144770881357359,7,0.712
0,0,-0.661363423877419,0.386349060912055,7,0.37
0,0,-0.633396297389638,0.292366949283731,2,0.59
0,0,-0.623746822215287,0.328162149518004,1,0.378
0,0,-0.870980553996514,0.216045905612419,4,0.72
1,1,-0.847919944781382,0.560909795094206,5,0.702
0,0,-0.869236015157243,0.444693660412872,4,0.462
1,1,-0.747445471040829,0.365691918926642,2,0.628
1,1,-0.913122051729511,0.234337725996425,8,0.364
1,1,-0.767562162353636,0.489477082732404,1,0.57
1,1,-0.826658389863229,-0.156728778765728,6,0.742
0,0,-0.788115005923319,0.4691353169605,5,0.462
0,0,-0.826658389863229,-0.156728778765728,6,0.742
0,0,-0.785770782751649,0.755812295048263,12,0.484
0,0,-0.771105760689014,0.66529932176862,4,0.46
1,1,-0.882919735585044,-0.00865964651910121,8,0.788
0,0,-0.9753257331163,-0.00582126059744064,5,0.534
0,0,-0.963604617257952,0.0757034905969414,7,0.59
0,0,-0.921408602767464,0.228503266046359,5,0.586
1,1,-0.978324154778296,-0.0843499377633958,5,0.536
1,1,-0.951229297710151,0.0388044736153475,5,0.726
1,1,-0.766907976861131,0.451158872789981,4,0.666
1,1,-0.847265741091928,-0.118410568823328,5,0.818
0,0,-0.782445256645363,0.5809361846526,8,0.5
0,0,-0.863402728604635,0.547821682233222,5,0.564
1,1,-0.922444426358918,0.213838272117776,6,0.432
1,1,-0.93127614627156,0.23276084492885,5,0.506
1,1,-0.97663413529608,0.292682325497265,7,0.584
0,0,-0.690202808086796,0.638176967406098,5,0.448
0,0,-0.651168770729904,0.602224079065059,5,0.576
1,0,-0.803325189061951,-0.141275344303359,7,0.766
0,0,-0.837561749160087,0.472762143415948,4,0.406
0,0,-0.813628869225537,0.541671846069623,5,0.468
1,1,-0.943596946462306,0.422459637359861,5,0.456
1,1,-0.907016165792065,0.512657234425993,7,0.578
1,1,-0.878013223511523,0.239856809733002,5,0.586
1,1,-0.698489370822786,0.308135759959634,7,0.652
0,0,-0.651168770729904,0.602224079065059,5,0.576
1,1,-0.892623727516885,0.222826494203036,5,0.612
1,1,-0.959788439034467,0.242064443227645,3,0.334
1,1,-0.962459765350645,0.295520711418926,7,0.524
1,0,-0.944850834484159,0.331631287866708,7,0.68
1,1,-1.00220251600568,-0.146952116146681,5,0.652
1,1,-0.884718792481587,0.222826494203036,7,0.456
1,0,-0.875996103484362,0.164797270915752,7,0.426
0,0,-0.880521006054139,0.218726603427312,8,0.486
0,0,-0.817445047449023,0.688637161568976,5,0.332
1,1,-1.10344023279969,0.3808299771755,7,0.56
1,1,-0.704540734803614,0.412209910420514,5,0.32
0,0,-0.872179925260877,0.263194649533335,8,0.532
1,0,-0.907397779195155,0.339515693204648,7,0.614
0,0,-0.847919944781382,0.622092780516685,5,0.612
1,1,-0.643154817777008,0.2409606264803,1,0.722
0,0,-0.847919944781382,0.622092780516685,5,0.612
1,1,-0.65907371746324,0.412209910420514,5,0.3
1,1,-0.619494509931876,0.38224917013633,5,0.552
0,0,-0.915684341931145,0.146347762424933,6,0.51
0,0,-0.903799679699671,0.188765863143105,10,0.544
1,0,-0.845194104307277,0.0132590003203991,7,0.592
1,1,-0.963059448383261,0.428609473523459,5,0.55
1,1,-0.850209652495343,-0.0627466671374045,6,0.78
1,1,-1.15255987711624,-0.533445665812861,11,0.588
1,1,-1.09499012953959,-0.467847413401141,12,0.602
1,0,-0.928931925699454,0.0430620524978394,2,0.758
1,1,-0.80741394977311,-0.185585702302638,6,0.83
0,0,-0.850427716925743,0.557598344852269,3,0.772
0,0,-0.737359860506771,0.515968684667931,5,0.416
0,0,-0.704540734803614,0.507138150689414,5,0.392
0,0,-0.665125082743849,0.463773921330713,5,0.654
1,1,-0.794384435634327,0.396914164064912,8,0.464
1,1,-0.92511574877575,0.490265523266192,10,0.638
1,1,-0.797055761950506,0.55034469194135,5,0.462
1,1,-0.762819205751716,0.548137058446732,5,0.558
1,1,-0.878013223511523,0.239856809733002,5,0.586
0,0,-0.852499357609739,0.497992240497388,10,0.588
1,0,-0.983448736481343,0.30640119078527,5,0.428
0,0,-0.964422369920096,0.316966293938127,5,0.652
1,1,-0.79869125817632,-0.0468201683547591,8,0.68
1,1,-0.963713650772933,0.407479267217769,5,0.4
0,0,-0.889298210509073,0.0632461301629767,5,0.61
0,0,-0.850427726024217,0.136571099805886,5,0.424
1,1,-0.789314369388988,0.4691353169605,5,0.486
1,1,-0.899656400931239,0.391395080328356,8,0.69
1,1,-0.777429712356642,0.403221688335254,6,0.312
1,1,-0.813465325451975,0.497992240497412,5,0.458
1,1,-0.828402930002281,0.114021700539365,5,0.542
0,0,-0.871144101669423,0.294574582778373,5,0.524
0,0,-0.763364373326625,0.275494321860508,5,0.544
0,0,-0.911432023148823,0.224245687163868,3,0.378
1,1,-0.787133704288484,0.546560177379159,4,0.574
0,0,-0.801362581892935,-0.157832595513071,7,0.836
1,1,-0.920645370762156,0.0211434056583381,5,0.526
0,0,-0.913013015614966,0.0731804808887898,5,0.384
0,0,-0.907615852724028,0.205953866779815,5,0.528
1,1,-0.890279505644997,0.459674030554964,8,0.452
0,0,-0.767180543751419,0.479858108220125,4,0.138
1,1,-0.890170473429798,-0.0889228928593978,4,0.926
1,1,-0.767126036092402,0.37263019562405,8,0.558
0,1,-0.86465660492845,0.400698678627126,5,0.572
1,1,-0.967911444999073,0.0211434056583381,5,0.534
1,1,-0.74253895376818,0.430501730804567,5,0.292
1,1,-0.901455452628655,0.248056591284452,10,0.484
1,1,-0.94059852480031,-0.0173324923908278,3,0.914
1,1,-0.927569006762183,-0.000617553074372225,3,0.98
1,1,-0.605592722474112,0.303878181077142,4,0.576
0,0,-0.783426555680632,0.484746439529636,8,0.58
1,1,-0.940544006743038,0.0944683753012474,5,0.616
1,1,-0.938363333843841,0.144770881357359,7,0.712
0,0,-0.938799469203549,-0.00992115137316517,4,0.93
0,0,-0.916229508206271,0.22235342988276,9,0.686
1,1,-0.795311224411018,0.310658769667762,7,0.548
1,1,-0.802343891326462,0.462985480796902,5,0.46
1,1,-0.724657445613152,0.591658975912224,5,0.726
1,1,-0.723294521476752,0.565640438296999,5,0.298
1,1,-0.713045358070657,0.543406415243987,5,0.41
1,1,-0.693364787819957,0.402433247801491,4,0.524
1,1,-0.658419515073568,0.401487119160937,5,0.522
1,1,-0.835871730977653,0.499569121564985,6,0.402
1,1,-0.724657445613152,0.591658975912224,5,0.726
1,1,-0.713045358070657,0.543406415243987,5,0.41
1,1,-0.693364787819957,0.402433247801491,4,0.524
1,1,-0.658419515073568,0.401487119160937,5,0.522
0,0,-0.899056713999276,0.144770881357359,7,0.714
0,0,-0.683333696642953,0.450685808469704,4,0.552
1,1,-0.693146715590865,0.420252003865219,8,0.46
1,1,-0.957226150132615,0.0116821192528014,5,0.56
0,0,-0.788115005923319,0.4691353169605,5,0.462
0,0,-0.762110486604554,0.465035426184776,5,0.424
1,1,-0.802343891326462,0.462985480796902,5,0.46
1,1,-0.755132331247472,0.407636955324513,6,0.66
1,1,-0.934656189135337,0.536625826653321,5,0.544
0,0,-0.977833504610769,0.0675037090454687,15,0.48
0,0,-0.840778237852045,0.478281227152527,3,0.438
1,1,-0.847919944781382,0.622092780516685,5,0.612
1,1,-0.81826280141095,0.618465954061213,6,0.582
1,1,-0.928059657579601,-0.093338159848655,5,0.85
1,1,-0.920645370762156,0.00695147605003303,5,0.708
1,1,-0.725747778163404,0.431763235658631,5,0.54
0,0,-0.916720159023689,0.172366300040182,3,0.36
1,1,-0.659019207204659,0.0774380597712818,8,0.454
1,1,-0.783426555680632,0.484746439529636,8,0.58
1,1,-0.951229297710151,0.400698678627126,5,0.582
0,1,-0.696690319125371,0.489161706518895,10,0.536
0,0,-0.920645370762156,0.0211434056583381,5,0.526
1,1,-0.906416478860102,-0.33207795348169,5,0.84
1,0,-0.896494419898297,-0.358884931630726,10,0.784
0,1,-0.867982132334518,-0.271052656165978,15,0.738
0,0,-0.904290326617742,0.0698690306468528,8,0.432
0,0,-0.900528669051093,0.0397506022559024,1,0.356
0,0,-0.850427726024217,0.294574582778373,5,0.474
1,1,-0.825349986383668,0.440909145850658,6,0.47
0,0,-0.73152656615547,0.547663994126479,5,0.522
0,0,-0.665125082743849,0.463773921330713,5,0.654
0,1,-0.772087064923414,0.666245450409198,9,0.454
1,1,-0.882047468764972,0.101406651998634,8,0.516
1,1,-0.915684341931145,0.146347762424933,6,0.51
1,1,-0.878776460715959,0.266979164095526,6,0.594
1,1,-0.934656189135337,0.644484491676463,5,0.72
1,1,-0.906525512375084,0.699044576615042,6,0.524
1,0,-0.805451350402785,0.61751982542066,3,0.374
1,1,-0.675483282264491,0.272813624045639,5,0.586
1,1,-0.859477510367258,0.553183077863034,4,0.608
1,1,-0.837997888419142,0.478911979579571,5,0.38
1,1,-0.802343891326462,0.529056797528915,5,0.488
1,0,-0.734688530291245,0.501934443166369,10,0.438
0,0,-0.723349030435552,0.515968684667931,5,0.432
0,0,-0.690202808086796,0.507138150689414,5,0.412
0,0,-0.782009123885217,0.575259412809278,1,0.456
0,0,-0.764454711076005,0.49468079025545,7,0.382
1,1,-0.801362581892935,-0.157832595513071,7,0.836
0,0,-0.745646411544721,0.413786791488111,5,0.214
0,0,-0.89769379766157,0.0618269372021465,2,0.41
0,0,-0.850427726024217,0.136571099805886,5,0.424
0,0,-0.73152656615547,0.547663994126479,5,0.522
1,1,-0.907070683849338,-0.00266749846224525,3,0.85
1,1,-0.88586364178933,0.136255723592377,4,0.622
1,1,-0.921681191754046,0.197596397121598,10,0.35
0,0,-0.651168770729904,0.602224079065059,5,0.576
1,1,-0.786534019956085,-0.00818658219880114,6,0.476
0,1,-0.944087597279724,0.173785493000989,5,0.604
0,0,-0.884718797680715,0.212103702943436,6,0.49
0,0,-0.848356086640001,0.308293448066401,6,0.436
1,1,-0.702196514231508,0.282274910451176,5,0.788
1,1,-0.689221514250653,0.413471415274602,5,0.686
0,0,-0.698489370822786,0.406060074256939,7,0.33
0,0,-0.898129925222586,0.408740772071833,5,0.468
1,1,-0.888589491361909,0.292524637390474,5,0.638
0,0,-0.963004929026207,0.167951033050924,5,0.424
0,0,-0.960333609208938,0.195704139840514,7,0.562
0,0,-0.785552714421903,0.482538806035019,7,0.358
1,1,-0.925442846721131,0.0670306447251923,3,0.438
0,1,-0.921572154339718,0.248214279391219,9,0.448
1,1,-0.87310671013822,0.316808605831383,4,0.614
0,1,-0.767017001277638,0.56012135456042,9,0.42
1,1,-0.738341163441387,0.554917647037374,10,0.586
1,1,-0.844103770457242,0.532841312091107,5,0.636
0,0,-0.930512914266252,-0.0465047921412243,5,0.64
0,0,-0.923480246051025,0.0555194129318041,5,0.706
0,1,-0.902109653718545,0.107083423841979,5,0.762
0,1,-0.877468057236397,0.272025183511828,9,0.392
0,0,-0.836416899852343,0.522276208938273,7,0.454
1,1,-0.921681191754046,0.197596397121598,10,0.35
1,1,-0.837943369062087,0.422301949253094,4,0.52
1,1,-0.940598523500529,0.428609473523459,5,0.496
0,0,-0.790513743252914,0.309712641027207,5,0.244
0,0,-0.794929605808799,0.270290614337464,5,0.502
0,0,-0.766253765372985,0.291263132536435,5,0.53
1,1,-0.76341888618477,0.637230838765544,5,0.276
0,0,-0.719914472114065,0.177570007563205,5,0.682
0,0,-0.713372454716256,0.438543824249274,5,0.752
0,0,-0.706939479931903,0.587243708922966,5,0.534
1,0,-0.917592429743106,0.292682325497265,7,0.656
0,0,-0.73152656615547,0.497361488070368,5,0.394
0,0,-0.737359860506771,0.463458545117178,5,0.506
0,0,-0.729836536274998,0.51234185821246,5,0.398
0,0,-0.665125082743849,0.379883848534946,5,0.538
0,0,-0.9219537755415,0.107083423841979,5,0.73
0,0,-0.767016999977856,0.572421026887617,5,0.292
0,0,-0.767180543751419,0.479858108220125,4,0.138
1,1,-0.884718797680715,0.0224049105124257,6,0.628
1,1,-0.827639691498064,0.556179151891462,5,0.628
1,1,-0.825949674615412,0.559175225919865,7,0.592
1,0,-0.803379712318352,0.49468079025545,7,0.392
0,0,-0.76341888618477,0.431763235658631,5,0.682
1,1,-0.86465660492845,0.400698678627126,5,0.572
1,1,-0.713263430299748,0.258464006330566,6,0.5
